speed,steering_angle,position,rotation,rotation_speed
-4.1168710000000015,0.0,"Vec3(8.87542, 0.380421, -8.80201)","Vec3(0, 31.1203, 0)",2.903709496001996
-4.141067500000004,0.0,"Vec3(8.83859, 0.380421, -8.85773)","Vec3(0, 33.4623, 0)",3.0
-4.166650000000002,0.0,"Vec3(8.7968, 0.380421, -8.91521)","Vec3(0, 36.0206, 0)",3.0
-4.191323500000005,0.0,"Vec3(8.75389, 0.380421, -8.96917)","Vec3(0, 38.4879, 0)",3.0
-4.218035500000003,0.0,"Vec3(8.70446, 0.380421, -9.02573)","Vec3(0, 41.1591, 0)",3.0
-4.245134500000004,0.0,"Vec3(8.65131, 0.380421, -9.08102)","Vec3(0, 43.869, 0)",3.0
-4.266275500000004,0.0,"Vec3(8.60807, 0.380421, -9.1228)","Vec3(0, 45.9831, 0)",3.0
-4.290883000000003,0.0,"Vec3(8.55539, 0.380421, -9.16949)","Vec3(0, 48.4439, 0)",3.0
-4.318483000000002,0.0,"Vec3(8.49346, 0.380421, -9.21928)","Vec3(0, 51.2039, 0)",3.0
-4.342501000000002,0.0,"Vec3(8.43749, 0.380421, -9.26053)","Vec3(0, 53.6057, 0)",3.0
-4.366823500000001,0.0,"Vec3(8.37876, 0.380421, -9.30009)","Vec3(0, 56.0379, 0)",3.0
-4.391470000000002,0.0,"Vec3(8.31724, 0.380421, -9.33779)","Vec3(0, 58.5026, 0)",3.0
-4.416206500000005,0.0,"Vec3(8.25356, 0.380421, -9.37312)","Vec3(0, 60.9762, 0)",3.0
-4.444600000000005,0.0,"Vec3(8.17806, 0.380421, -9.41025)","Vec3(0, 63.8156, 0)",3.0
-4.4692795000000025,0.0,"Vec3(8.11074, 0.380421, -9.43982)","Vec3(0, 66.2835, 0)",3.0
-4.4930860000000035,0.0,"Vec3(8.04431, 0.380421, -9.46577)","Vec3(0, 68.6642, 0)",3.0
-4.517279500000003,0.0,"Vec3(7.97539, 0.380421, -9.48939)","Vec3(0, 71.0835, 0)",3.0
-4.544267500000002,0.0,"Vec3(7.89688, 0.380421, -9.51222)","Vec3(0, 73.7823, 0)",3.0
-4.568696500000003,0.0,"Vec3(7.82462, 0.380421, -9.52994)","Vec3(0, 76.2252, 0)",3.0
-4.595279500000002,0.0,"Vec3(7.74471, 0.380421, -9.54564)","Vec3(0, 78.8835, 0)",3.0
-4.617434500000005,0.0,"Vec3(7.67733, 0.380421, -9.55619)","Vec3(0, 81.099, 0)",3.0
-4.643804500000003,0.0,"Vec3(7.59618, 0.380421, -9.5651)","Vec3(0, 83.736, 0)",3.0
-4.668802000000003,0.0,"Vec3(7.51854, 0.380421, -9.57021)","Vec3(0, 86.2358, 0)",3.0
-4.694542000000004,0.0,"Vec3(7.438, 0.380421, -9.57188)","Vec3(0, 88.8098, 0)",3.0
-4.720276000000004,0.0,"Vec3(7.35704, 0.380421, -9.56993)","Vec3(0, 91.3832, 0)",3.0
-4.742749000000003,0.0,"Vec3(7.28613, 0.380421, -9.56543)","Vec3(0, 93.6305, 0)",3.0
