speed,steering_angle,position,rotation,rotation_speed
-1.9835369999999997,0.0,"Vec3(-0.8672, 0.38042, -1.44124)","Vec3(0, -53.9513, 0)",-0.6915458964515774
-1.99223625,0.0,"Vec3(-0.857835, 0.38042, -1.448)","Vec3(0, -54.1518, 0)",-0.647067150256826
-2.0005493999999997,0.0,"Vec3(-0.848828, 0.38042, -1.45447)","Vec3(0, -54.3311, 0)",-0.6045705456770136
-2.0100854999999993,0.0,"Vec3(-0.838421, 0.38042, -1.46188)","Vec3(0, -54.5233, 0)",-0.5558310611362757
-2.0209697999999996,0.0,"Vec3(-0.826449, 0.38042, -1.47035)","Vec3(0, -54.7249, 0)",-0.5002123915371253
-2.03086605,0.0,"Vec3(-0.815488, 0.38042, -1.47806)","Vec3(0, -54.8899, 0)",-0.44965461624637326
-2.0387466,0.0,"Vec3(-0.806714, 0.38042, -1.4842)","Vec3(0, -55.008, 0)",-0.4094032764075214
-2.0465904000000004,0.0,"Vec3(-0.797935, 0.38042, -1.49032)","Vec3(0, -55.1151, 0)",-0.369346512027641
-2.0548474500000005,0.0,"Vec3(-0.788645, 0.38042, -1.49677)","Vec3(0, -55.2168, 0)",-0.3271865563901216
-2.0636814,0.0,"Vec3(-0.778651, 0.38042, -1.50369)","Vec3(0, -55.3131, 0)",-0.2820890919046709
-2.0731783500000005,0.0,"Vec3(-0.767846, 0.38042, -1.51114)","Vec3(0, -55.4024, 0)",-0.2336163229126389
-2.0815449000000004,0.0,"Vec3(-0.758282, 0.38042, -1.51773)","Vec3(0, -55.4675, 0)",-0.1909219840597721
-2.0895879,0.0,"Vec3(-0.749046, 0.38042, -1.52407)","Vec3(0, -55.5187, 0)",-0.14988619135207312
-2.09829465,0.0,"Vec3(-0.739001, 0.38042, -1.53096)","Vec3(0, -55.5622, 0)",-0.1054716935129982
-2.1072597,0.0,"Vec3(-0.72861, 0.38042, -1.53807)","Vec3(0, -55.5937, 0)",-0.059748239785439416
-2.11627095,0.0,"Vec3(-0.718118, 0.38042, -1.54525)","Vec3(0, -55.6117, 0)",-0.013798133560064846
-2.1250323,0.0,"Vec3(-0.707875, 0.38042, -1.55226)","Vec3(0, -55.6157, 0)",0.030868911941292092
-2.13346305,0.0,"Vec3(-0.69798, 0.38042, -1.55904)","Vec3(0, -55.607, 0)",0.07782353594831733
-2.1419713500000004,0.0,"Vec3(-0.687957, 0.38042, -1.5659)","Vec3(0, -55.585, 0)",0.1252180408003543
